id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
137265,IRQ-2006-1-448-249,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1300 gmt 30 Aug 06",,,,police,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/30/2006 00:00:00,08/30/2006 00:00:00,1,0,0,2,3,4,3,
137266,IRQ-2006-1-448-250,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1300 gmt 30 Aug 06",,,,police,1,Baladrūz town,Balad Ruz town,Diyālá province,Baladrūz district,33.696313,45.077825,POINT (45.077825 33.696313),178291,Iraq,645,Middle East,1,1,08/30/2006 00:00:00,08/30/2006 00:00:00,4,0,0,0,4,4,4,
137267,IRQ-2006-1-448-253,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1100 gmt 3 Sep 06",,,,police,1,Mosul town,"Mosul town (Al-Karamah, eastern)",Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,09/03/2006 00:00:00,09/03/2006 00:00:00,2,1,0,0,3,3,3,
137268,IRQ-2006-1-448-251,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1300 gmt 30 Aug 06",,,,hospital source,1,Tall ‘Afar town,Tal Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,08/30/2006 00:00:00,08/30/2006 00:00:00,0,0,1,0,1,1,1,
137269,IRQ-2006-1-448-252,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1800 gmt 31 Aug 06",,,,,1,Ramādī town,Ramadi town,Al Anbār province,Qaḑā’ ar Ramādī,33.420560,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,08/31/2006 00:00:00,08/31/2006 00:00:00,0,1,0,0,1,1,0,
137270,IRQ-2006-1-448-255,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1800 gmt 3 Sep 06",,,,security source,1,Al Fallūjah town,Al-Fallujah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,Middle East,1,1,09/03/2006 00:00:00,09/03/2006 00:00:00,5,0,0,0,5,5,0,
137271,IRQ-2006-1-448-256,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"r 4/9 , AFP 4/9",,,,Iraqi army,1,Jurf aş Şakhr town,Jurf al-Sakhr town (Abid Wayis village in),Bābil province,Qaḑā’ al Musayyib,32.873604,44.193877,POINT (44.193877 32.873604),176849,Iraq,645,Middle East,1,1,09/04/2006 00:00:00,09/04/2006 00:00:00,1,14,0,0,15,15,15,
137272,IRQ-2006-1-448-257,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 6/9,,,,,6,Iraq,Iraq,,,33.000000,44.000000,POINT (44.000000 33.000000),177569,Iraq,645,Middle East,1,1,09/06/2006 00:00:00,09/06/2006 00:00:00,2,0,0,0,2,2,2,
137273,IRQ-2006-1-448-258,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1800 gmt 6 Sep 06",,,,,2,Al Karmah town,al-Garmah town (area),Al Anbār province,Qaḑā’ al Fallūjah,33.404377,43.914369,POINT (43.914369 33.404377),177568,Iraq,645,Middle East,1,1,09/06/2006 00:00:00,09/06/2006 00:00:00,2,0,0,0,2,2,0,
137274,IRQ-2006-1-448-260,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 7/9,,,,,1,Baghdād city,Baghdad city (Karrada district),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/07/2006 00:00:00,09/07/2006 00:00:00,0,0,1,0,1,1,1,
137275,IRQ-2006-1-448-261,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1400- 1800 gmt 8 Sep 06",,,,local residents and police,1,Al Fallūjah town,Al-Fallujah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,Middle East,1,1,09/07/2006 00:00:00,09/07/2006 00:00:00,0,0,0,3,3,3,3,
137276,IRQ-2006-1-448-262,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 8/9,,,,,1,Baghdād city,Baghdad city (Zayunah area in eastern),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/08/2006 00:00:00,09/08/2006 00:00:00,1,0,1,0,2,2,2,
137277,IRQ-2006-1-448-264,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"AFP 10/9, AFP 17/9",,,,interior ministry,1,Baghdād city,Baghdad city (Karrada district),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/10/2006 00:00:00,09/10/2006 00:00:00,0,3,0,0,3,3,3,
137278,IRQ-2006-1-448-268,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,tkb.org (r 14/9),,,,,1,Mosul town,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,09/14/2006 00:00:00,09/14/2006 00:00:00,1,0,0,0,1,2,1,
137279,IRQ-2006-1-448-269,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,tkb.org (r 14/9),,,,,1,Tall ‘Afar town,Tal Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,09/14/2006 00:00:00,09/14/2006 00:00:00,1,1,0,0,2,2,2,
137280,IRQ-2006-1-448-263,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1000 gmt 9 Sep 06",,,,,1,Baghdād city,Baghdad city (Al-Qahira district of),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/09/2006 00:00:00,09/09/2006 00:00:00,1,1,0,0,2,2,2,
137281,IRQ-2006-1-448-265,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 0500 gmt 11 Sep 06, AP 14/9",,,,"army source, interior ministry",5,Central Iraq,Central Iraq (Al-Fatah southwest of Kirkuk),,,33.133333,44.250000,POINT (44.250000 33.133333),177569,Iraq,645,Middle East,1,1,09/11/2006 00:00:00,09/11/2006 00:00:00,0,5,0,0,5,5,5,
137282,IRQ-2006-1-448-266,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"r 13/9, MENA news agency, Cairo, in English 0920 gmt 13 Sep 06",,,,police,1,Baghdād city,Baghdad city (central),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/13/2006 00:00:00,09/13/2006 00:00:00,2,0,0,12,14,14,14,
137283,IRQ-2006-1-448-267,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Iraqiyah TV, Baghdad, in Arabic 1600 gmt 14 Sep 06",,,,interior ministry,1,Baghdād city,"Baghdad city (Al-Ulwiyah area, central)",Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/14/2006 00:00:00,09/14/2006 00:00:00,0,1,0,0,1,1,1,
137284,IRQ-2006-1-448-270,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 16/9,,,,police,1,Ramādī town,Ramadi town,Al Anbār province,Qaḑā’ ar Ramādī,33.420560,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,09/16/2006 00:00:00,09/16/2006 00:00:00,0,1,4,0,5,5,0,
137285,IRQ-2006-1-448-271,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 16/9,,,,police,1,Sāmarrā’ town,Samarra town,Şalāḩ ad Dīn province,Qaḑā’ Sāmarrā’,34.196632,43.873899,POINT (43.873899 34.196632),179008,Iraq,645,Middle East,1,1,09/16/2006 00:00:00,09/16/2006 00:00:00,4,1,0,0,5,5,0,
137286,IRQ-2006-1-448-272,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 18/9,,,,defence ministry,4,Al Anbār province,Anbar province,Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,09/17/2006 00:00:00,09/17/2006 00:00:00,0,26,0,0,26,26,0,
137287,IRQ-2006-1-448-278,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,tkb.org (AFX International focus 20/9),,,,,1,Ba‘qūbah town,Ba'qubah town,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,09/20/2006 00:00:00,09/20/2006 00:00:00,1,0,0,0,1,1,1,
137288,IRQ-2006-1-448-279,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1000 gmt 21 Sep 06",,,,,1,Ba‘qūbah town,Ba'qubah town,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,09/21/2006 00:00:00,09/21/2006 00:00:00,4,0,0,0,4,4,4,
137289,IRQ-2006-1-448-273,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"r 17/9, Al-Sharqiyah TV, Baghdad, in Arabic 1000 gmt 18 Sep 06",,,,US military,1,Al Fallūjah town,Al-Fallujah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,Middle East,1,1,09/17/2006 00:00:00,09/17/2006 00:00:00,10,0,8,0,18,18,0,
137290,IRQ-2006-1-448-274,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1000 gmt 17 Sep 06",,,,police,1,Mosul town,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,09/17/2006 00:00:00,09/17/2006 00:00:00,0,2,0,0,2,2,2,
137291,IRQ-2006-1-448-275,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 17 Sep 06",,,,security source,1,Mosul town,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,09/17/2006 00:00:00,09/17/2006 00:00:00,0,0,1,0,1,1,1,
137292,IRQ-2006-1-448-276,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 18/9,,,,police,1,Ramādī town,Ramadi town,Al Anbār province,Qaḑā’ ar Ramādī,33.420560,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,09/18/2006 00:00:00,09/18/2006 00:00:00,0,1,0,13,14,14,0,
137293,IRQ-2006-1-448-277,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 19/9,,,,police,1,Sharqāţ town,"Shergat, near Mosul",Şalāḩ ad Dīn province,Qaḑā’ Sharqāţ,35.486038,43.240801,POINT (43.240801 35.486038),180447,Iraq,645,Middle East,1,1,09/19/2006 00:00:00,09/19/2006 00:00:00,0,1,0,18,19,19,19,
137294,IRQ-2006-1-448-282,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1820 gmt 21 Sep 06",,,,police,1,Al Fallūjah town,Al-Fallujah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,Middle East,1,1,09/21/2006 00:00:00,09/21/2006 00:00:00,4,0,0,0,4,4,0,
137295,IRQ-2006-1-448-283,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1820 gmt 21 Sep 06",,,,police,1,Al Fallūjah town,Al-Fallujah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,Middle East,1,1,09/21/2006 00:00:00,09/21/2006 00:00:00,3,0,0,0,3,3,0,
137296,IRQ-2006-1-448-284,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1705 gmt 24 Sep 06",,,,security source,1,Baghdād city,Baghdad city (Al-Azamiyah district),Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/24/2006 00:00:00,09/24/2006 00:00:00,2,0,0,0,2,2,2,
137297,IRQ-2006-1-448-285,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1801 gmt 25 Sep 06",,,,British military,1,al Başrah town,Basra town,Al Başrah  province,Qaḑā’ al Başrah,30.533016,47.797466,POINT (47.797466 30.533016),173976,Iraq,645,Middle East,1,1,09/25/2006 00:00:00,09/25/2006 00:00:00,0,0,0,0,0,1,0,
137298,IRQ-2006-1-448-287,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,tkb.org (CNN 27/9),,,,,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/27/2006 00:00:00,09/27/2006 00:00:00,1,0,1,0,2,2,2,
137299,IRQ-2006-1-448-289,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Iraqiyah TV, Baghdad, in Arabic 1600 gmt 29 Sep 06",,,,Salvation Council in Al-Anbar,4,Al Anbār province,Al-Anbar province,Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,09/29/2006 00:00:00,09/29/2006 00:00:00,0,2,0,0,2,2,2,
137300,IRQ-2006-1-448-286,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1100 gmt 27 Sep 06, Xinhua 27/9",,,,"police, US military",1,Ba‘qūbah town,Ba'qubah town,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,09/27/2006 00:00:00,09/27/2006 00:00:00,0,0,0,8,8,8,8,
137301,IRQ-2006-1-448-288,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,AFP 28/9,,,,,6,Iraq,Iraq,,,33.000000,44.000000,POINT (44.000000 33.000000),177569,Iraq,645,Middle East,2,5,01/01/2006 00:00:00,09/28/2006 00:00:00,0,1700,0,0,1700,1700,1700,
137302,IRQ-2006-1-448-291,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1005 gmt 30 Sep 06",,,,police,1,Tall ‘Afar town,Tal Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,09/30/2006 00:00:00,09/30/2006 00:00:00,0,2,0,0,2,2,2,
137303,IRQ-2006-1-448-292,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1 Oct 06",,,,US military,1,Mosul town,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,10/01/2006 00:00:00,10/01/2006 00:00:00,1,0,0,0,1,1,1,
137304,IRQ-2006-1-448-314,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 0000 gmt 19 Oct 06",,,,US military,4,Al Anbār province,Al-anbar province,Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,10/19/2006 00:00:00,10/19/2006 00:00:00,1,0,0,0,1,1,0,
137305,IRQ-2006-1-448-293,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Iraqiyah TV, Baghdad, in Arabic 0500 gmt 2 Oct 06",,,,official source,4,Al Anbār province,Al-Anbar province,Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,10/02/2006 00:00:00,10/02/2006 00:00:00,0,3,0,0,3,3,3,
137306,IRQ-2006-1-448-294,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1000 gmt 3 Oct 06",,,,US military,4,Al Anbār province,Al-anbar province,Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,10/03/2006 00:00:00,10/03/2006 00:00:00,2,0,0,0,2,2,0,
137307,IRQ-2006-1-448-312,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 18/10,,,,US military,4,Al Anbār province,Anbar province,Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,10/18/2006 00:00:00,10/18/2006 00:00:00,1,0,0,0,1,1,0,
137308,IRQ-2006-1-448-313,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"r 18/10, AFP 21/10",,,,US military,5,Western Iraq,Western Iraq,,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,10/18/2006 00:00:00,10/18/2006 00:00:00,2,0,0,0,2,4,2,
137309,IRQ-2006-1-448-295,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 6/10,,,,US military,4,Al Anbār province,Anbar province,Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,10/04/2006 00:00:00,10/04/2006 00:00:00,2,0,0,0,2,2,0,
137310,IRQ-2006-1-448-296,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1005 gmt 5 Oct 06",,,,Al-Burish tribe in Al-Ramadi,4,Al Anbār province,Al-Anbar province (highways),Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,10/04/2006 00:00:00,10/04/2006 00:00:00,0,0,0,33,33,33,33,
137311,IRQ-2006-1-448-298,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 5/10,,,,police,1,Al Baghdādī town,"Al-Baghdadi, Anbar province",Al Anbār province,Hīt district,33.851358,42.548684,POINT (42.548684 33.851358),178286,Iraq,645,Middle East,1,1,10/05/2006 00:00:00,10/05/2006 00:00:00,1,0,0,0,1,1,0,
137312,IRQ-2006-1-448-299,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 5/10,,,,police,1,Al Fallūjah town,Al-Fallujah town,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,Middle East,1,1,10/05/2006 00:00:00,10/05/2006 00:00:00,1,0,0,1,2,2,1,
137313,IRQ-2006-1-448-300,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 5/10,,,,local health official,1,Ramādī town,Ramadi town,Al Anbār province,Qaḑā’ ar Ramādī,33.420560,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,10/05/2006 00:00:00,10/05/2006 00:00:00,0,0,0,4,4,4,0,
137314,IRQ-2006-1-448-303,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,r 9/10,,,,US military,4,Al Anbār province,Anbar province,Al Anbār province,,33.000000,41.750000,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,10/08/2006 00:00:00,10/08/2006 00:00:00,3,0,0,0,3,3,0,
137315,IRQ-2006-1-448-304,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1000 gmt 8 Oct 06",,,,security source,1,Baghdād city,"Baghdad city (Al-Fadla, central)",Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,10/08/2006 00:00:00,10/08/2006 00:00:00,1,0,0,0,1,1,1,
137316,IRQ-2006-1-448-301,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1005 gmt 5 Oct 06",,,,security source,1,Tall ‘Afar town,Tal Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,10/05/2006 00:00:00,10/05/2006 00:00:00,0,1,0,0,1,1,1,
137317,IRQ-2006-1-448-302,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1000 gmt 7 Oct 06, r 7/10, Kuna news agency website, Kuwait, in English 1822 gmt 7 Oct 06",,,,police,1,Tall ‘Afar town,Tal Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,10/07/2006 00:00:00,10/07/2006 00:00:00,4,1,10,3,18,18,18,
137318,IRQ-2006-1-448-306,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 0900 gmt 9 Oct 06",,,,,1,Tall ‘Afar town,Tal Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,10/09/2006 00:00:00,10/09/2006 00:00:00,1,1,0,0,2,2,2,
137319,IRQ-2006-1-448-316,2006,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 0000 gmt 19 Oct 06",,,,police,1,Tall ‘Afar town,Tal Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,10/19/2006 00:00:00,10/19/2006 00:00:00,0,1,0,0,1,1,1,
